id,商品编码,商品名称,品牌名称,规格,单位,生产厂家,批准文号,库存数量,疾病分类统一,商品类别,医保类型,工业采购价,客户采购价格,建议零售价,工业毛利额,客户毛利额,客户毛利率,上架日期,最后一次采购日期
27179fa1-e271-42ed-a76c-884be364c0e8,6970878583019672088,六味****黄丸,蜀汉本草,168丸*2瓶/盒(每8丸重1.44克),盒,河南****有限公司,国药准字Z41020001,78908,补益用药,乙类OTC.中成药,甲类,6.35,9.98,36.0,3.63,26.02,0.7227777777777777,2022-03-13,2024-01-04
cdaf22bb-710f-434f-86dd-6f64bba7f021,6970878582294057546,益气****血口服液,蜀汉本草,10毫升*17支,盒,吉林****有限公司,国药准字Z20063861,61976,补益用药,甲类OTC.中成药,非医保,12.9,20.28,68.0,7.38,47.72,0.701764705882353,2022-03-13,2023-12-22
90ebaa58-de28-4b45-9f22-a957492c4e7b,6970878582294057714,阿归****糖浆,蜀汉本草,120毫升/瓶/盒,盒,湖北****有限公司,国药准字Z42021528,0,补益用药,乙类OTC.中成药,乙类,4.45,6.99,24.0,2.54,17.01,0.7087500000000001,2022-03-21,2022-05-11
fef796cc-597b-4a77-8bdd-ed80d27f1d68,6970878583019671643,阿胶****寿口服液,蜀汉本草,20ml*10支,盒,四川****责任公司,国药准字Z51021807,10016,补益用药,乙类OTC.中成药,非医保,11.3,18.05,49.0,6.75,30.95,0.6316326530612245,2022-04-04,2023-11-06
10e9ee3a-0e43-4b82-8629-ec52c4dc11aa,6970878583019672130,肾****合剂,蜀汉本草,10ml*30支,盒,江西****责任公司,国药准字Z36021644,0,补益用药,甲类OTC.中成药,非医保,28.0,43.8,148.0,15.8,104.2,0.7040540540540541,2022-05-11,2023-12-07
aff511ae-2c82-4e5b-80ad-176ee85a39c5,6970878583019671594,脑心****服液,蜀汉本草,10ml*13支,盒,湖北****有限公司,国药准字Z42021195,0,补益用药,甲类OTC.中成药,乙类,6.2424,8.99,29.8,2.7476,20.81,0.6983221476510066,2022-05-21,2023-02-14
d3c363af-8bb3-49dd-93b6-48ec2754ce9f,6970878583023866012,三****胶囊,蜀汉本草,0.3g*28粒,盒,吉林****有限公司,国药准字Z22023711,18051,补益用药,甲类OTC.中成药,非医保,4.34,6.95,28.0,2.61,21.05,0.7517857142857143,2022-06-18,2023-11-14
1d7715b5-f742-4457-a4b5-626326f8365d,6970878583023866232,补肾****胶囊,蜀汉本草,0.3g*15粒*3板,盒,广西****有限公司,国药准字Z45020879,0,补益用药,乙类OTC.中成药,乙类,3.4,5.49,18.0,2.09,12.51,0.695,2022-06-21,2023-07-06
584a1f83-43af-41c3-8ff3-3ecb298d596a,6970878583019671760,活力****服液,蜀汉本草,10ml*8支,盒,吉林****有限公司,国药准字Z22024319,21651,补益用药,处方用药.中成药,非医保,7.5,11.99,39.8,4.49,27.81,0.6987437185929648,2022-06-29,2023-10-25
bbd6667d-40f0-4190-98fd-b0eaa56a3e5e,6970878582294057425,参锁****戟口服液,品乐维,10ml*9瓶,盒,重庆****责任公司,国药准字B20020799,0,补益用药,甲类OTC.中成药,非医保,47.532,49.0,128.0,1.468,79.0,0.6171875,2022-06-29,2022-07-27
adb5063b-3dbe-4c09-a611-9491a8408c06,6970878583019671640,人参****味子颗粒,蜀汉本草,10g*8袋,盒,黑龙****滨分公司,国药准字Z23021104,0,补益用药,甲类OTC.中成药,乙类,5.712,8.99,29.0,3.278,20.01,0.6900000000000001,2022-07-10,2023-02-14
21b3902b-22a9-4080-8e05-c8a8008319f6,6970878583019671982,参苓****胶囊,蜀汉本草,0.5g*30粒,盒,兰州****有限公司,国药准字Z62020023,176309,补益用药,乙类OTC.中成药,乙类,6.0,9.69,32.8,3.69,23.11,0.7045731707317073,2022-07-18,2023-10-27
5b9fb2d7-1bb5-4c71-a909-9941fe3e532c,6970878582294057771,脑心****服液,蜀汉本草,10ml*15支,盒,吉林****有限公司,国药准字Z22024607,1630,补益用药,甲类OTC.中成药,乙类,7.5,10.99,35.0,3.49,24.01,0.686,2022-07-18,2023-10-27
12f2405b-2965-4983-b503-53d241b019d0,6970878582294057505,安神****脑液,蜀汉本草,10ml*18支,盒,江苏****有限公司,国药准字Z20083001,27518,补益用药,甲类OTC.中成药,乙类,18.48,26.99,68.0,8.51,41.01,0.6030882352941176,2022-07-19,2023-12-29
c1048cfb-f300-4ff4-8f29-6137d7be679f,6970878583757869094,黄****芪精,蜀汉本草,10ml*16支,盒,江苏****有限公司,国药准字Z32020083,23886,补益用药,乙类OTC.中成药,非医保,17.5,25.6,88.0,8.1,62.4,0.7090909090909091,2022-07-19,2023-10-09
2b214696-2d88-41f1-976e-ef92b7ef3e43,6970878582294057895,参****茸片,蜀汉本草,0.17g*60片/瓶,盒,黑龙****滨分公司,国药准字Z23021299,14080,补益用药,甲类OTC.中成药,非医保,5.93,9.49,36.0,3.56,26.51,0.736388888888889,2022-07-24,2023-12-21
153886fe-2f8b-4722-acad-a8c3d770707b,6970878583019671599,壮腰****肾片,蜀汉本草,0.29g*10片*3板,盒,山西****有限公司,国药准字Z14021865,0,补益用药,甲类OTC.中成药,乙类,2.295,3.65,18.0,1.355,14.35,0.7972222222222222,2022-08-16,2023-05-25
b588d08c-e656-4b0b-a757-502eba707274,6970878583023866166,补血****归精,蜀汉本草,100ml/瓶,盒,荣康****有限公司,国药准字Z45022328,30751,补益用药,乙类OTC.中成药,乙类,5.55,8.99,30.0,3.44,21.01,0.7003333333333334,2022-08-16,2023-12-03
277e63b5-8ee9-4c5b-970f-58d3a9c7cb84,6970878583023865890,鹿茸****服液,蜀汉本草,10毫升*12支,盒,吉林****有限公司,国药准字Z22022653,15588,补益用药,乙类OTC.中成药,非医保,9.2,14.99,58.0,5.79,43.01,0.741551724137931,2022-08-24,2023-12-15
e87a78b0-f692-402c-b4de-c15cc9d559db,6970878582294057868,回春****胶囊,好医生,12粒/板*2板/小盒*3小盒,盒,好医****有限公司,国药准字Z51021316,0,补益用药,甲类OTC.中成药,非医保,12.24,17.58,58.0,5.34,40.42,0.696896551724138,2022-08-27,2023-03-14
74fe0273-4e7f-42f0-b07a-c606ed279e49,6970878583023865971,灵****胶囊,蜀汉本草,0.27g*18粒*2板,盒,安徽****有限公司,国药准字Z20054478,0,补益用药,处方用药.中成药,乙类,4.284,6.75,28.0,2.466,21.25,0.7589285714285714,2022-08-30,2023-02-14
db032adc-925d-4139-aa71-eb4709c1c8a1,6970878583023865990,五加****血口服液,蜀汉本草,10毫升*12支,盒,吉林****有限公司,国药准字B20021023,29532,补益用药,甲类OTC.中成药,非医保,9.5,15.39,58.0,5.89,42.61,0.7346551724137931,2022-08-30,2024-01-03
2e629a8d-a486-43b1-86d0-70da055ee051,6970878583757869113,龟鹿****仙膏,蜀汉本草,200g/瓶,盒,江西****有限公司,国药准字Z36021605,0,补益用药,乙类OTC.中成药,非医保,24.072,49.8,158.0,25.728,108.2,0.6848101265822785,2022-09-04,2023-02-14
8c786447-412e-4cfd-8275-bc21b4881308,6970878583757869073,补肾****胶囊,蜀汉本草,10粒*4板,盒,辽源****责任公司,国药准字Z22025910,7546,补益用药,处方用药.中成药,乙类,6.0,9.59,29.8,3.59,20.21,0.6781879194630872,2022-09-06,2023-11-28
9cb229ac-3dd4-4f05-aeba-fa4966d640da,6970878583757869327,生脉****党参方）,蜀汉本草,10g/袋*11袋,盒,广西****有限公司,国药准字Z45021718,30462,补益用药,乙类OTC.中成药,乙类,5.8,9.29,29.0,3.49,19.71,0.6796551724137931,2022-09-15,2023-10-25
063b4d3a-bf31-4588-94f4-f35a6f1652a7,6970878583757869338,参苓****术散,蜀汉本草,6g*10袋/盒,盒,吉林****有限公司,国药准字Z22023877,45949,补益用药,乙类OTC.中成药,甲类,5.2,8.18,28.0,2.98,19.82,0.7078571428571429,2022-09-19,2024-01-12
ba150bcd-c9bd-4b9d-bccf-6e3808ee3e02,6970878583757869339,脑心****服液,蜀汉本草,10ml*11支,盒,湖北****有限公司,国药准字Z42020579,83790,补益用药,甲类OTC.中成药,乙类,4.4,7.09,23.8,2.69,16.71,0.7021008403361345,2022-09-24,2024-01-16
bb12e8b4-b514-40bb-b6fc-b0dfd099bb74,6970878583757869333,生脉****红参方）,蜀汉本草,10ml*12支,盒,安徽****有限公司,国药准字Z34020547,0,补益用药,乙类OTC.中成药,甲类,7.548,11.89,39.0,4.342,27.11,0.6951282051282052,2022-09-24,2023-03-09
900a7dd8-779d-421a-816c-27186b6c0feb,6970878583757869373,补肾****龙片,蜀汉本草,0.3g*20片*2板,盒,吉林****有限公司,国药准字Z20044208,0,补益用药,处方用药.中成药,非医保,10.2,16.19,56.0,5.99,39.81,0.7108928571428572,2022-09-27,2023-02-10
e204538a-6cfe-49eb-a60a-8eb1a3c730f5,6970878583757869403,螺旋****胶囊,蜀汉本草,12粒/板*2板,盒,海南****有限公司,国药准字Z46020076,11605,补益用药,甲类OTC.中成药,非医保,4.5,7.19,25.0,2.69,17.81,0.7123999999999999,2022-10-05,2023-10-13
23ee0b94-0b9e-4946-8abb-9a9c0756a8fd,6970878583757869418,补脑****神片,蜀汉本草,15片*4板/盒,盒,湖北****有限公司,国药准字Z42021164,26519,补益用药,处方用药.中成药,乙类,6.6,10.55,29.8,3.95,19.25,0.6459731543624161,2022-10-10,2023-12-19
085b8ac5-0dfe-46f2-9ddc-1549db1de49c,6986498987444535296,益肝****目口服液,蜀汉本草,10ml*7支,盒,广西****有限公司,国药准字B20050056,20186,补益用药,甲类OTC.中成药,非医保,6.95,11.09,38.0,4.14,26.91,0.7081578947368421,2022-10-15,2023-12-29
9c97400a-6775-4fdd-bad5-2607f7d577fb,6988681070019477504,六味****黄丸,蜀汉本草,6g*12袋,盒,黑龙****有限公司,国药准字Z20003357,16494,补益用药,甲类OTC.中成药,甲类,5.2632,8.29,29.8,3.0268,21.51,0.7218120805369128,2022-10-19,2023-02-13
7cfe6c18-259e-4d40-a2ef-5a24e2890f0c,6992761848147869696,振源****服液,蜀汉本草,10ml*12支,盒,吉林****有限公司,国药准字Z20025452,143,补益用药,乙类OTC.中成药,非医保,7.2,11.48,39.0,4.28,27.52,0.7056410256410256,2022-10-30,2023-05-18
128ee04d-1c7f-4f07-9d2c-8fe35b58336f,6998547236187668480,复方****手提袋）,蜀汉本草,10ml*18支,盒,江西****有限公司,国药准字Z10910021,11988,补益用药,甲类OTC.中成药,非医保,17.5,27.99,98.0,10.49,70.01,0.7143877551020409,2022-11-16,2023-12-14
86e4487d-99c7-4131-9877-c60d6ce8e7c2,7001782239566495744,参芪****补汁,蜀汉本草,15毫升/支*10支/盒,盒,恒拓****,国药准字Z45020961,13339,补益用药,甲类OTC.中成药,非医保,9.6,14.99,49.0,5.39,34.01,0.6940816326530612,2022-11-23,2023-12-04
9fe278eb-6651-4cb2-b6bb-5fb39492a074,7001425420834963456,参****颗粒,蜀汉本草,10g*12袋/盒,盒,四川****有限公司,国药准字Z20027023,2666,补益用药,甲类OTC.中成药,非医保,5.508,8.69,29.0,3.182,20.31,0.7003448275862069,2022-11-23,2023-09-26
96caa1ba-af71-426a-be83-7fe835315943,7009399611312046081,五加****蚧精,蜀汉本草,10ml*9支,盒,吉林****有限公司,国药准字Z22026009,10939,补益用药,甲类OTC.中成药,非医保,6.3,9.88,33.8,3.58,23.92,0.7076923076923078,2022-12-17,2023-12-01
cf451ca9-c7b6-4f6c-b138-598950a1ffe2,7010853263180300288,转移****胶囊,驰铭,12粒*3板,盒,杭州****有限公司,国药准字H20073955,21006,补益用药,处方用药.化学药制剂,乙类,7.14,11.28,39.8,4.14,28.52,0.7165829145728644,2022-12-19,2023-03-02
9eca9198-a448-4271-a651-b2c5afeecc66,7013382403473408001,活****源片,蜀汉本草,24片,盒,西安****有限公司,国药准字Z20003278,116944,补益用药,处方用药.中成药,非医保,3.519,5.58,18.8,2.061,13.22,0.7031914893617022,2022-12-27,2023-05-18
76f4d260-a8ed-4a4d-ad90-3f33d0858697,7029645294979645441,杞菊****胶囊,蜀汉本草,0.3g*60粒,盒,北京****有限公司,国药准字Z11021139,14292,补益用药,乙类OTC.中成药,甲类,6.324,9.89,29.8,3.566,19.91,0.6681208053691275,2023-02-12,2023-10-16
fd0f1c59-882c-44af-a347-d189c19a84e4,7042320298305126400,十全****补丸,蜀汉本草,60丸/板*4板（浓缩丸）,盒,兰州****有限公司,国药准字Z62021309,7903,补益用药,乙类OTC.中成药,非医保,7.497,11.89,39.8,4.393,27.91,0.7012562814070352,2023-03-19,2023-03-15
09aa961e-8c91-4881-9cdd-39233b9d7829,7060063920413212673,参鹿****胶囊,鲁抗,0.35g*10粒*2板*3小盒,盒,青海****有限公司,国药准字Z20025119,0,补益用药,甲类OTC.中成药,非医保,10.0,12.59,48.0,2.59,35.41,0.7377083333333333,2023-05-06,2023-06-30
87a21039-06dd-43b2-b2d1-e1391c3ab460,7060063614031888384,十全****浓缩丸),蜀汉本草,168丸/瓶*2瓶/盒,盒,河南****有限公司,国药准字Z41020006,4126,补益用药,乙类OTC.中成药,非医保,6.2,9.79,36.0,3.59,26.21,0.7280555555555556,2023-05-06,2023-12-27
87bb4d71-52cf-4631-bfc9-9e61c2d62936,7061246123297472512,夜宁****服液,复寿堂,20ml*20支/盒,盒,复寿****有限公司,国药准字Z10980076,0,补益用药,处方用药.中成药,非医保,33.6,49.0,98.0,15.4,49.0,0.5,2023-05-06,2024-12-31
d9ce404d-7ebe-4b67-9cf8-52cf7f1ee09c,7066307083435507713,生****脉饮,蜀汉本草,10ml*12支,盒,黑龙****有限公司,国药准字Z23020059,3336,补益用药,乙类OTC.中成药,非医保,7.2,11.29,38.0,4.09,26.71,0.7028947368421052,2023-05-24,2023-11-16
94523ea2-20ed-480a-87c0-ec3a26ebac29,7010482563416588289,补肾****龙片,蜀汉本草,16片*3板,盒,吉林****有限公司,国药准字Z22023824,6998,补益用药,处方用药.中成药,非医保,6.12,12.09,68.0,5.97,55.91,0.8222058823529411,2023-06-05,2022-12-06
78445b7a-73a3-41df-a0da-5b01c0f06b4f,7074938999319822336,驱毒****颜口服液,亚东,10ml*10支,盒,北京****有限公司,国药准字Z20026977,0,补益用药,处方用药.中成药,非医保,0.1,12.88,68.0,12.78,55.12,0.8105882352941176,2023-06-19,2023-06-13
99ce43c6-7f65-4da1-b757-c3865c7e2458,7087698178182742016,阿胶****血口服液,蜀汉本草,20毫升/支*10支,盒,河南****有限公司,国药准字Z41020697,16927,补益用药,乙类OTC.中成药,非医保,20.0,31.38,88.0,11.38,56.62,0.6434090909090909,2023-07-22,2024-01-10
822ef93b-2f94-4004-bb72-ea08526c7f6b,7098144596433043578,贞芪****无糖型）,蜀汉本草,5g*9袋,盒,山西****有限公司,国药准字Z14020883,7050,补益用药,处方用药.中成药,甲类,5.4,8.48,29.8,3.08,21.32,0.7154362416107383,2023-08-16,2023-12-01
a0011308-b46f-4173-ab95-443d500aadb1,7099563668974862426,灵****胶囊,蜀汉本草,0.27g*12粒*3板,盒,天津****有限公司,国药准字Z12020365,48805,补益用药,乙类OTC.中成药,乙类,3.9,6.18,22.8,2.28,16.62,0.7289473684210527,2023-08-23,2024-01-08
74721cd7-8924-4db4-a0be-1993134c9b4c,7119920264666153066,参龙****益肾胶囊,蜀汉本草,0.5g*45粒,盒,兰州****有限公司,国药准字B20020438,32617,补益用药,甲类OTC.中成药,非医保,27.0,59.0,168.0,32.0,109.0,0.6488095238095238,2023-10-17,2024-01-03
9b9402e7-abe8-4a00-bcbe-df68e577e1f7,7119560536303861845,转移****口服溶液,驰铭,10ml*7支,盒,哈尔****有限公司,国药准字H23021810,23909,补益用药,处方用药.化学药制剂,非医保,6.3,9.98,35.0,3.68,25.02,0.7148571428571429,2023-10-18,2023-10-12
584e5c60-c60f-4642-a7ad-2754538b47f2,7140218364018032664,大****阴丸,蜀汉本草,6g*7袋,盒,陕西****有限公司,国药准字Z20043458,9940,补益用药,甲类OTC.中成药,乙类,8.3,12.99,39.8,4.69,26.81,0.6736180904522613,2023-12-17,2023-12-11
4a6d781d-9d73-4b17-bf40-fb980056c471,7141248781009551390,锁阳****胶囊,蜀汉本草,12粒*3板,盒,兰州****有限公司,国药准字Z62020006,9730,补益用药,处方用药.中成药,非医保,8.28,12.99,48.0,4.71,35.01,0.729375,2023-12-18,2023-12-13
5a91b727-0f74-4e3f-b886-05e192e28ac9,7145229716323303456,阿胶****寿口服液,蜀汉本草,20ml*11支,盒,大连****有限公司,国药准字Z21021426,29230,补益用药,乙类OTC.中成药,非医保,12.1,18.98,58.0,6.88,39.02,0.6727586206896552,2023-12-27,2023-12-22
bcaf5e90-666b-42dd-b011-8dcf366a4d1c,7151116570658340917,刺五****颗粒,蜀汉本草,10g*12袋,盒,吉林****有限公司,国药准字Z20043950,16499,补益用药,甲类OTC.中成药,乙类,4.8,7.58,26.0,2.78,18.42,0.7084615384615385,2024-01-11,2024-01-10
538cf01c-bca2-48b9-a9e8-0d744a84be55,7006437911470276608,小儿****酚灌肠液,小葫芦宝,2ml:100mg*8支,盒,多多****有限公司,国药准字H23022997,25430,儿科用药,处方用药.化学药制剂,非医保,6.12,9.69,35.0,3.57,25.31,0.7231428571428571,2022-12-08,2023-07-15
9a0226d6-2ede-419a-a2ae-54bc54cbea7d,7019116873635856384,小儿****脐膏,小葫芦宝,6张,盒,黑龙****责任公司,国药准字Z23021131,23579,儿科用药,处方用药.中成药,非医保,4.77,7.68,25.0,2.91,17.32,0.6928,2023-01-15,2024-01-19
ef1143b1-137c-422e-9f6d-2240c6f624d1,7061245977495076864,小儿****泻贴,药王山,5cm×7cm*2贴*2袋,盒,陕西****责任公司,国药准字Z20025041,0,儿科用药,处方用药.中成药,非医保,13.0,15.9,31.8,2.9,15.9,0.5,2023-05-06,2024-12-31
073b650a-5254-4ee1-a2d8-3ce9eb0dd320,7139879528746450986,小儿****芬栓,小葫芦宝,50mg*7粒,盒,山西****有限公司,国药准字H20133068,48740,儿科用药,化学药制剂.甲类OTC,甲类,4.55,7.18,25.0,2.63,17.82,0.7128,2023-12-11,2023-12-01
0a3d4a5a-ad72-42d3-a0ff-f92dce742c9e,7147842205284302949,吲哚****辛栓,驰铭,50mg*10粒,盒,黑龙****有限公司,国药准字H23020679,37054,儿科用药,处方用药.化学药制剂,甲类,1.8,2.85,10.0,1.05,7.15,0.7150000000000001,2024-01-03,2023-12-15
f3b7ba36-b0cb-4ce0-89a4-118fb9713b11,7000282590322229248,复方****那敏颗粒,小葫芦宝,12袋,盒,四川****有限公司,国药准字H51023325,94561,儿科用药,化学药制剂.甲类OTC,乙类,2.55,3.99,12.0,1.44,8.01,0.6675,2022-11-22,2023-05-19
9e0cf7f6-6b91-4428-94c3-b0c657d561d1,7020633560415469568,对乙****酚分散片,小葫芦宝,0.1g*10片,盒,烟台****有限公司,国药准字H20010494,113151,儿科用药,化学药制剂.乙类OTC,甲类,1.21,1.99,8.0,0.78,6.01,0.75125,2023-01-15,2024-01-17
f2e44b45-3740-44e8-b52d-5f7f433242c3,7150663583951487082,布洛****悬液,小葫芦宝,30毫升/瓶,盒,海南****有限公司,国药准字H20223976,93520,儿科用药,化学药制剂.甲类OTC,乙类,3.2,5.05,18.0,1.85,12.95,0.7194444444444444,2024-01-11,2024-01-08
04af4cf9-5d50-41fb-928e-594dc5f284c1,6970878582294057383,盐酸****口服溶液,小葫芦宝,5ml：15mg*9支,盒,哈尔****有限公司,国药准字H20067008,0,儿科用药,化学药制剂.甲类OTC,乙类,3.33,4.99,16.8,1.66,11.81,0.7029761904761904,2020-10-11,2020-11-12
2dcf9471-e347-4bd4-99ac-bd0b10c0e540,6970878582294057386,盐酸****口服溶液,小葫芦宝,10ml:5mg*9支/盒,盒,河南****有限公司,国药准字H20183319,98002,儿科用药,处方用药.化学药制剂,乙类,7.2,11.66,39.8,4.46,28.14,0.707035175879397,2021-10-18,2023-12-11
d719f565-bdf2-46bf-b845-7f6b2154de7d,6970878583757869147,头孢****干混悬剂,小葫芦宝,0.125g*11袋,盒,石家****有限公司,国药准字H20084562,156965,儿科用药,处方用药.抗生素制剂,乙类,5.3,9.28,28.0,3.98,18.72,0.6685714285714285,2021-10-09,2024-01-22
5c1b43bd-9135-464d-8a67-c69b2db8d73e,6970878583023865907,头孢****辛酯颗粒,小葫芦宝,0.125g*11袋,盒,石家****有限公司,国药准字H20080770,120439,儿科用药,处方用药.抗生素制剂,乙类,5.9,9.5,29.0,3.6,19.5,0.6724137931034483,2022-07-25,2024-01-22
f0678c79-6ba5-4219-a48c-991409491019,7016648626210340864,头孢****干混悬剂,小葫芦宝,0.125克*10包,盒,山东****有限公司,国药准字H19993048,0,儿科用药,处方用药.抗生素制剂,乙类,1.836,2.89,10.0,1.054,7.11,0.7110000000000001,2023-01-04,2023-11-20
09045f79-63da-491c-94b4-b349c8396572,7086595880908226560,头孢****颗粒,小葫芦宝,50mg*10袋,盒,苏州****责任公司,国药准字H20213789,56220,儿科用药,处方用药.抗生素制剂,乙类,7.5,11.78,39.8,4.28,28.02,0.7040201005025126,2023-07-19,2023-05-19
6e5ce46b-96c6-4364-92dc-f101ffd52827,7129751433473163389,头孢****颗粒,小葫芦宝,125mg*11袋,盒,山西****,国药准字H14021872,41430,儿科用药,处方用药.抗生素制剂,甲类,1.7,2.68,10.0,0.98,7.32,0.732,2023-11-15,2024-01-18
67b0ea46-9f47-47b1-8bd8-948b9fef30e2,7132972742957596773,依托****霉素颗粒,小葫芦宝,125mg*10袋,盒,华北****有限公司,国药准字H13020626,36160,儿科用药,处方用药.抗生素制剂,非医保,3.38,5.35,18.0,1.97,12.65,0.7027777777777778,2023-11-26,2023-11-14
df40480b-e1b2-4b7a-8253-64b3c6f7d0cb,7143855231908970611,阿苯****唑片,小葫芦宝,0.2g*6片/板*2板,盒,湖北****有限公司,国药准字H42020570,36210,儿科用药,化学药制剂.甲类OTC,非医保,3.8,5.98,19.8,2.18,13.82,0.6979797979797979,2023-12-25,2023-12-15
5e4b6c2a-afe6-4289-9a4d-1868c63a2fa2,6970878583023866077,维生****岁以下）,小葫芦宝,16粒（VA：1500与VD3:500）,盒,安徽****有限公司,国药准字H20084482,0,儿科用药,化学药制剂.乙类OTC,乙类,2.6,3.89,16.8,1.29,12.91,0.7684523809523809,2020-06-08,2020-05-26
f8334c2b-65e6-465b-9243-4e0f260a9dee,6970878583023866169,维生****岁以上）,小葫芦宝,16粒(VA:2000与VD3：700）,盒,安徽****有限公司,国药准字H20084481,0,儿科用药,化学药制剂.乙类OTC,乙类,2.5,3.89,16.8,1.39,12.91,0.7684523809523809,2020-06-09,2020-05-26
